Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-04-30 13:10:00+05:30,1428.699951171875,1429.300048828125,1428.300048828125,1428.5999755859375,188141,0.0,0.0
2025-04-30 13:15:00+05:30,1428.300048828125,1428.699951171875,1427.0999755859375,1427.199951171875,135828,0.0,0.0
2025-04-30 13:20:00+05:30,1427.199951171875,1427.699951171875,1425.699951171875,1425.9000244140625,188973,0.0,0.0
2025-04-30 13:25:00+05:30,1425.800048828125,1426.699951171875,1425.0999755859375,1425.0999755859375,198085,0.0,0.0
2025-04-30 13:30:00+05:30,1425.0999755859375,1426.0999755859375,1424.300048828125,1424.9000244140625,240406,0.0,0.0
2025-04-30 13:35:00+05:30,1425.0,1427.5,1424.4000244140625,1426.5,132860,0.0,0.0
2025-04-30 13:40:00+05:30,1426.5,1428.0,1426.5,1427.5,75530,0.0,0.0
2025-04-30 13:45:00+05:30,1427.9000244140625,1428.0,1426.300048828125,1426.5,190201,0.0,0.0
2025-04-30 13:50:00+05:30,1426.5999755859375,1427.0999755859375,1426.0,1426.199951171875,153129,0.0,0.0
2025-04-30 13:55:00+05:30,1426.199951171875,1427.800048828125,1426.0,1426.800048828125,157373,0.0,0.0
2025-04-30 14:00:00+05:30,1427.300048828125,1427.9000244140625,1426.699951171875,1427.199951171875,117107,0.0,0.0
2025-04-30 14:05:00+05:30,1427.199951171875,1427.699951171875,1426.300048828125,1426.5999755859375,110775,0.0,0.0
2025-04-30 14:10:00+05:30,1426.5999755859375,1428.5,1426.300048828125,1428.5,126522,0.0,0.0
2025-04-30 14:15:00+05:30,1428.5,1428.800048828125,1428.0999755859375,1428.4000244140625,73012,0.0,0.0
2025-04-30 14:20:00+05:30,1428.4000244140625,1429.699951171875,1427.0,1427.9000244140625,166301,0.0,0.0
2025-04-30 14:25:00+05:30,1428.0,1428.0,1427.5,1428.0,82930,0.0,0.0
2025-04-30 14:30:00+05:30,1428.0,1428.0,1427.199951171875,1427.5,101269,0.0,0.0
2025-04-30 14:35:00+05:30,1427.5,1428.0,1427.0,1428.0,99909,0.0,0.0
2025-04-30 14:40:00+05:30,1427.5999755859375,1428.300048828125,1427.5999755859375,1428.199951171875,117149,0.0,0.0
2025-04-30 14:45:00+05:30,1428.5,1429.9000244140625,1427.699951171875,1429.300048828125,188185,0.0,0.0
2025-04-30 14:50:00+05:30,1428.9000244140625,1431.0,1428.0,1430.4000244140625,245417,0.0,0.0
2025-04-30 14:55:00+05:30,1430.300048828125,1432.0,1429.5,1431.699951171875,144609,0.0,0.0
2025-04-30 15:00:00+05:30,1431.4000244140625,1431.5,1427.0999755859375,1427.300048828125,1306808,0.0,0.0
2025-04-30 15:05:00+05:30,1427.4000244140625,1429.0999755859375,1427.0999755859375,1428.300048828125,997491,0.0,0.0
2025-04-30 15:10:00+05:30,1428.300048828125,1429.4000244140625,1427.5,1429.0999755859375,905400,0.0,0.0
2025-04-30 15:15:00+05:30,1428.9000244140625,1430.0,1426.0999755859375,1427.4000244140625,1510801,0.0,0.0
2025-04-30 15:20:00+05:30,1427.300048828125,1427.5999755859375,1424.800048828125,1425.199951171875,1356247,0.0,0.0
2025-04-30 15:25:00+05:30,1425.0999755859375,1427.0,1423.0,1427.0,1226809,0.0,0.0
